Chromosome	Location	Probe_ID	Gene_Feature	Start	End	Strand	transcript_id	targetFromSourceId	Gene_symbol	canonical
chr8	38450444	cg00676030	intron	38440374	38457355	-	ENST00000335922	ENSG00000077782	FGFR1	No
chr8	38450444	cg00676030	intron	38443493	38457355	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38450444	cg00676030	intron	38443493	38457355	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38421942	38457355	-	ENST00000530701	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000397103	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000470826	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000496296	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000527203	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000683948	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38457355	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38428436	38467671	-	ENST00000533668	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429391	38457355	-	ENST00000487647	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000397090	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000484370	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000674474	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000683276	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000683795	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38429949	38457355	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38440374	38457355	-	ENST00000335922	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38443493	38457355	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38450909	cg11547613	intron	38443493	38457355	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38421942	38457355	-	ENST00000530701	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000397103	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000470826	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000496296	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000527203	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000683948	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38457355	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38428436	38467671	-	ENST00000533668	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429391	38457355	-	ENST00000487647	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000397090	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000484370	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000674474	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000683276	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000683795	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38429949	38457355	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38440374	38457355	-	ENST00000335922	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38443493	38457355	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38454763	cg24127218	intron	38443493	38457355	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457532	-	ENST00000530701	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000335922	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000397090	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000470826	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000496296	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000674474	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000683276	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000683795	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000683948	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457356	38457534	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	exon	38457442	38457534	-	ENST00000440174	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000440174	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	five_prime_UTR	38457447	38457534	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	promoter	38457504	38458504	-	ENST00000397103	ENSG00000077782	FGFR1	No
chr8	38457512	cg08054631	intron	38428436	38467671	-	ENST00000533668	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457504	38458504	-	ENST00000397103	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000440174	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	promoter	38457535	38458535	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38458846	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38458846	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38458846	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38461095	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38463104	-	ENST00000440174	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38466541	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467671	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467671	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467671	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467671	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467671	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000335922	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000397090	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000470826	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000496296	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000674474	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000683276	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000683795	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000683948	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38457535	38467980	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38457651	cg27118072	intron	38428436	38467671	-	ENST00000533668	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457504	38458504	-	ENST00000397103	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000326324	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000341462	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000356207	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000397091	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000397108	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000397113	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000425967	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000440174	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000447712	ENSG00000077782	FGFR1	Yes
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000525001	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000526742	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000529552	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000530568	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000532791	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000619564	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000649678	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000674189	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000674380	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000683765	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000683815	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	promoter	38457535	38458535	-	ENST00000684654	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	intron	38457535	38458846	-	ENST00000413133	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	intron	38457535	38458846	-	ENST00000434187	ENSG00000077782	FGFR1	No
chr8	38458062	cg14733725	intron	38457535	38458846	-	ENST00000649678	ENSG00000077782	FGFR1	No
