"pathway_id"	"genes"	"pathway_name"	"count_with_plp_control"	"total_cohort_size_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_N_GLYCAN_BIOSYNTHESIS"	"ALG1,ALG10,ALG10B,ALG11,ALG12,ALG13,ALG14,ALG2,ALG3,ALG5,ALG6,ALG8,ALG9,B4GALT1,B4GALT2,B4GALT3,DAD1,DDOST,DOLPP1,DPAGT1,DPM1,DPM2,DPM3,FUT8,GANAB,MAN1A1,MAN1A2,MAN1B1,MAN1C1,MAN2A1,MAN2A2,MGAT1,MGAT2,MGAT3,MGAT4A,MGAT4B,MGAT5,MGAT5B,MOGS,RFT1,RPN1,RPN2,ST6GAL1,STT3A,STT3B,TUSC3"	"KEGG_N_GLYCAN_BIOSYNTHESIS"	89	6295	6206	14	830	816	0.534928872972558	1.1963185479975	0.625618909395792	2.12665876655913	1	677
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	"ARAF,BID,BRAF,CASP3,CD244,CD247,CD48,CHP1,CHP2,CSF2,FAS,FASLG,FCER1G,FCGR3A,FCGR3B,FYN,GRB2,GZMB,HCST,HLA-A,HLA-B,HLA-C,HLA-E,HLA-G,HRAS,ICAM1,ICAM2,IFNA1,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA2,IFNA21,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,ITGAL,ITGB2,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DL4,KIR2DL5A,KIR2DS1,KIR2DS3,KIR2DS4,KIR2DS5,KIR3DL1,KIR3DL2,KLRC1,KLRC2,KLRC3,KLRD1,KLRK1,KRAS,LAT,LCK,LCP2,MAP2K1,MAP2K2,MAPK1,MAPK3,MICA,MICB,NCR1,NCR2,NCR3,NFAT5,NFATC1,NFATC2,NFATC3,NFATC4,NRAS,PAK1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRF1,PRKCA,PRKCB,PRKCG,PTK2B,PTPN11,PTPN6,RAC1,RAC2,RAC3,RAET1E,RAET1G,RAET1L,RAF1,SH2D1A,SH2D1B,SH3BP2,SHC1,SHC2,SHC3,SHC4,SOS1,SOS2,SYK,TNF,TNFRSF10A,TNFRSF10B,TNFRSF10C,TNFRSF10D,TNFSF10,TYROBP,ULBP1,ULBP2,ULBP3,VAV1,VAV2,VAV3,ZAP70"	"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY"	101	6295	6194	17	830	813	0.314056139353916	1.28230399059883	0.715069014058013	2.17017053516969	1	677
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"ADCYAP1R1,ADORA1,ADORA2A,ADORA2B,ADORA3,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,AGTR1,AGTR2,APLNR,AVPR1A,AVPR1B,AVPR2,BDKRB1,BDKRB2,BRS3,C3AR1,C5AR1,CALCR,CALCRL,CCKAR,CCKBR,CGA,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CHRNA1,CHRNA10,CHRNA2,CHRNA3,CHRNA4,CHRNA5,CHRNA6,CHRNA7,CHRNA9,CHRNB1,CHRNB2,CHRNB3,CHRNB4,CHRND,CHRNE,CHRNG,CNR1,CNR2,CRHR1,CRHR2,CSH1,CTSG,CYSLTR1,CYSLTR2,DRD1,DRD2,DRD3,DRD4,DRD5,EDNRA,EDNRB,F2,F2R,F2RL1,F2RL2,F2RL3,FPR1,FPR2,FPR3,FSHB,FSHR,GABBR1,GABBR2,GABRA1,GABRA2,GABRA3,GABRA4,GABRA5,GABRA6,GABRB1,GABRB2,GABRB3,GABRD,GABRE,GABRG1,GABRG2,GABRG3,GABRP,GABRQ,GABRR1,GABRR2,GALR1,GALR2,GALR3,GCGR,GH1,GH2,GHR,GHRHR,GHSR,GIPR,GLP1R,GLP2R,GLRA1,GLRA2,GLRA3,GLRB,GNRHR,GPR156,GPR35,GPR50,GPR83,GRIA1,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRIN3A,GRIN3B,GRM1,GRM2,GRM3,GRM4,GRM5,GRM6,GRM7,GRM8,GRPR,GZMA,HCRTR1,HCRTR2,HRH1,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,KISS1R,LEP,LEPR,LHB,LHCGR,LPAR1,LPAR2,LPAR3,LPAR4,LPAR6,LTB4R,LTB4R2,MAS1,MC1R,MC2R,MC3R,MC4R,MC5R,MCHR1,MCHR2,MLNR,MTNR1A,MTNR1B,NMBR,NMUR1,NMUR2,NPBWR1,NPBWR2,NPFFR1,NPFFR2,NPY1R,NPY2R,NPY4R,NPY5R,NR3C1,NTSR1,NTSR2,OPRD1,OPRK1,OPRL1,OPRM1,OXTR,P2RX1,P2RX2,P2RX3,P2RX4,P2RX5,P2RX6,P2RX7,P2RY1,P2RY10,P2RY11,P2RY13,P2RY14,P2RY2,P2RY4,P2RY6,P2RY8,PARD3,PLG,PRL,PRLHR,PRLR,PRSS1,PRSS2,PRSS3,PTAFR,PTGDR,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTGIR,PTH1R,PTH2R,RXFP1,RXFP2,S1PR1,S1PR2,S1PR3,S1PR4,S1PR5,SCTR,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5,TAAR1,TAAR2,TAAR5,TAAR6,TAAR8,TAAR9,TACR1,TACR2,TACR3,TBXA2R,THRA,THRB,TRHR,TRPV1,TSHB,TSHR,TSPO,UTS2R,VIPR1,VIPR2"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	266	6295	6029	37	830	793	0.71501906556775	1.05753395782403	0.722781004693435	1.50914524949388	1	677
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"AOX1,BST1,CD38,ENPP1,ENPP3,NADK,NADSYN1,NAMPT,NMNAT1,NMNAT2,NMNAT3,NMRK1,NNMT,NNT,NT5C,NT5C1A,NT5C1B,NT5C2,NT5C3A,NT5E,NT5M,NUDT12,PNP,QPRT"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	34	6295	6261	3	830	827	0.795354434651902	0.668039021013802	0.130986271140249	2.13167314944125	1	677
"KEGG_NITROGEN_METABOLISM"	"AMT,ASNS,CA1,CA12,CA13,CA14,CA2,CA3,CA4,CA5A,CA5B,CA6,CA7,CA8,CA9,CPS1,CTH,GLS,GLS2,GLUD1,GLUD2,GLUL,HAL"	"KEGG_NITROGEN_METABOLISM"	45	6295	6250	10	830	820	0.137479978360032	1.69360895148281	0.75801021942259	3.42545955758694	1	677
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"BIRC2,BIRC3,CARD18,CARD6,CARD8,CARD9,CASP1,CASP5,CASP8,CCL11,CCL13,CCL2,CCL5,CCL7,CCL8,CHUK,CXCL1,CXCL2,CXCL8,ERBIN,HSP90AA1,HSP90AB1,HSP90B1,IKBKB,IKBKG,IL18,IL1B,IL6,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MEFV,NAIP,NFKB1,NFKBIA,NFKBIB,NLRC4,NLRP1,NLRP3,NOD1,NOD2,PSTPIP1,PYCARD,PYDC1,RELA,RIPK2,SUGT1,TAB1,TAB2,TAB3,TNF,TNFAIP3,TRAF6,TRIP6,XIAP"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	99	6295	6196	7	830	823	0.125473532609147	0.532359906790417	0.207913406732325	1.14381108553767	1	677
"KEGG_NON_HOMOLOGOUS_END_JOINING"	"DCLRE1C,DNTT,FEN1,LIG4,MRE11,NHEJ1,POLL,POLM,PRKDC,RAD50,XRCC4,XRCC5,XRCC6"	"KEGG_NON_HOMOLOGOUS_END_JOINING"	34	6295	6261	7	830	823	0.322344865697707	1.56613213371867	0.584012205686576	3.60420622554345	1	677
"KEGG_NOTCH_SIGNALING_PATHWAY"	"ADAM17,APH1A,CIR1,CREBBP,CTBP1,CTBP2,DLL1,DLL3,DLL4,DTX1,DTX2,DTX3,DTX3L,DTX4,DVL1,DVL2,DVL3,EP300,HDAC1,HDAC2,HES1,HES5,JAG1,JAG2,KAT2A,KAT2B,LFNG,MAML1,MAML2,MAML3,MFNG,NCOR2,NCSTN,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NUMB,NUMBL,PSEN1,PSEN2,PSENEN,PTCRA,RBPJ,RBPJL,RFNG,SNW1"	"KEGG_NOTCH_SIGNALING_PATHWAY"	35	6295	6260	8	830	822	0.15252591065548	1.74053173528936	0.695069756453905	3.83604931465114	1	677
"KEGG_NUCLEOTIDE_EXCISION_REPAIR"	"CCNH,CDK7,CETN2,CUL4A,CUL4B,DDB1,DDB2,ERCC1,ERCC2,ERCC3,ERCC4,ERCC5,ERCC6,ERCC8,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,LIG1,MNAT1,PCNA,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,RAD23A,RAD23B,RBX1,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RPA4,XPA,XPC"	"KEGG_NUCLEOTIDE_EXCISION_REPAIR"	131	6295	6164	18	830	812	0.797487411963189	1.04305920121986	0.596204881549239	1.7252500375757	1	677
"KEGG_O_GLYCAN_BIOSYNTHESIS"	"B3GNT6,B4GALT5,C1GALT1,C1GALT1C1,GALNT1,GALNT10,GALNT11,GALNT12,GALNT13,GALNT14,GALNT15,GALNT16,GALNT17,GALNT18,GALNT2,GALNT3,GALNT4,GALNT5,GALNT6,GALNT7,GALNT8,GALNT9,GALNTL5,GALNTL6,GCNT1,GCNT3,GCNT4,ST3GAL1,ST3GAL2,ST6GALNAC1"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	13	6295	6282	5	830	825	0.0498797452095917	2.92803420922845	0.815176338032581	8.77952812624143	1	677
"KEGG_OLFACTORY_TRANSDUCTION"	"ADCY3,ARRB2,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CLCA1,CLCA2,CLCA4,CNGA3,CNGA4,CNGB1,GNAL,GRK3,GUCA1A,GUCA1B,GUCA1C,GUCY2D,OR10A2,OR10A3,OR10A4,OR10A5,OR10A6,OR10A7,OR10AD1,OR10AG1,OR10C1,OR10G2,OR10G3,OR10G4,OR10G7,OR10G8,OR10G9,OR10H1,OR10H2,OR10H3,OR10H4,OR10H5,OR10J1,OR10J3,OR10J5,OR10K1,OR10K2,OR10P1,OR10Q1,OR10R2,OR10S1,OR10T2,OR10V1,OR10X1,OR10Z1,OR11A1,OR11G2,OR11H1,OR11H4,OR11H6,OR11L1,OR12D2,OR12D3,OR13A1,OR13C2,OR13C3,OR13C4,OR13C5,OR13C8,OR13C9,OR13D1,OR13F1,OR13G1,OR13H1,OR13J1,OR14A16,OR14C36,OR14I1,OR14J1,OR1A1,OR1A2,OR1B1,OR1C1,OR1D2,OR1D4,OR1D5,OR1E1,OR1E2,OR1F1,OR1G1,OR1I1,OR1J1,OR1J2,OR1J4,OR1K1,OR1L1,OR1L3,OR1L4,OR1L6,OR1L8,OR1M1,OR1N1,OR1N2,OR1Q1,OR1S1,OR1S2,OR2A1,OR2A12,OR2A14,OR2A2,OR2A25,OR2A4,OR2A42,OR2A5,OR2A7,OR2AE1,OR2AG1,OR2AG2,OR2AK2,OR2AT4,OR2B11,OR2B2,OR2B3,OR2B6,OR2C1,OR2C3,OR2D2,OR2D3,OR2F1,OR2F2,OR2G2,OR2G3,OR2G6,OR2H1,OR2H2,OR2J2,OR2J3,OR2K2,OR2L13,OR2L2,OR2L3,OR2L8,OR2M2,OR2M3,OR2M4,OR2M5,OR2M7,OR2S2,OR2T1,OR2T10,OR2T11,OR2T12,OR2T2,OR2T27,OR2T29,OR2T3,OR2T33,OR2T34,OR2T4,OR2T5,OR2T6,OR2T8,OR2V2,OR2W1,OR2W3,OR2Y1,OR2Z1,OR3A1,OR3A2,OR3A3,OR4A15,OR4A16,OR4A47,OR4A5,OR4B1,OR4C11,OR4C12,OR4C13,OR4C15,OR4C16,OR4C3,OR4C45,OR4C46,OR4C6,OR4D1,OR4D10,OR4D11,OR4D2,OR4D5,OR4D6,OR4D9,OR4E2,OR4F15,OR4F16,OR4F17,OR4F3,OR4F4,OR4F5,OR4F6,OR4K1,OR4K13,OR4K14,OR4K15,OR4K17,OR4K2,OR4K5,OR4L1,OR4M1,OR4M2,OR4N2,OR4N4,OR4N5,OR4P4,OR4Q3,OR4S1,OR4S2,OR4X1,OR4X2,OR51A2,OR51A4,OR51A7,OR51B2,OR51B4,OR51B5,OR51B6,OR51D1,OR51E1,OR51E2,OR51F1,OR51F2,OR51G1,OR51G2,OR51I1,OR51I2,OR51L1,OR51M1,OR51Q1,OR51S1,OR51T1,OR51V1,OR52A1,OR52A5,OR52B2,OR52B4,OR52B6,OR52D1,OR52E2,OR52E4,OR52E6,OR52E8,OR52H1,OR52I1,OR52I2,OR52J3,OR52K1,OR52K2,OR52L1,OR52M1,OR52N1,OR52N2,OR52N4,OR52N5,OR52R1,OR52W1,OR56A1,OR56A3,OR56A4,OR56A5,OR56B1,OR56B4,OR5A1,OR5A2,OR5AC2,OR5AK2,OR5AN1,OR5AP2,OR5AR1,OR5AS1,OR5AU1,OR5B12,OR5B17,OR5B21,OR5B3,OR5C1,OR5D13,OR5D14,OR5D16,OR5D18,OR5F1,OR5H2,OR5H6,OR5I1,OR5J2,OR5K1,OR5K2,OR5L1,OR5L2,OR5M1,OR5M10,OR5M11,OR5M3,OR5M8,OR5M9,OR5P2,OR5P3,OR5T1,OR5T2,OR5T3,OR5V1,OR6A2,OR6B1,OR6B2,OR6B3,OR6C1,OR6C2,OR6C3,OR6C4,OR6C6,OR6C65,OR6C68,OR6C70,OR6C74,OR6C75,OR6C76,OR6F1,OR6K2,OR6K3,OR6K6,OR6M1,OR6N1,OR6N2,OR6Q1,OR6S1,OR6T1,OR6V1,OR6X1,OR6Y1,OR7A10,OR7A17,OR7A5,OR7C1,OR7C2,OR7D2,OR7D4,OR7E24,OR7G1,OR7G2,OR7G3,OR8A1,OR8B12,OR8B4,OR8B8,OR8D1,OR8D2,OR8D4,OR8G1,OR8G2P,OR8G5,OR8H1,OR8H2,OR8H3,OR8I2,OR8J1,OR8J3,OR8K1,OR8K3,OR8K5,OR8S1,OR8U1,OR8U3,OR8U8,OR9A2,OR9A4,OR9G1,OR9G4,OR9I1,OR9K2,OR9Q1,OR9Q2,PDC,PDE1C,PRKACA,PRKACB,PRKACG,PRKG1,PRKG2,PRKX"	"KEGG_OLFACTORY_TRANSDUCTION"	70	6295	6225	6	830	824	0.371278884009186	0.647572095169813	0.229107837416206	1.48818891536737	1	677
"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"ALDH1L1,AMT,ATIC,DHFR,FTCD,GART,MTFMT,MTHFD1,MTHFD1L,MTHFD2,MTHFD2L,MTHFR,MTHFS,MTR,SHMT1,SHMT2,TYMS"	"KEGG_ONE_CARBON_POOL_BY_FOLATE"	62	6295	6233	12	830	818	0.204368361456453	1.47470133022543	0.720124920227855	2.77796757231351	1	677
"KEGG_OOCYTE_MEIOSIS"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC5,ANAPC7,AR,AURKA,BTRC,BUB1,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CCNB1,CCNB2,CCNE1,CCNE2,CDC16,CDC20,CDC23,CDC25C,CDC26,CDC27,CDK1,CDK2,CHP1,CHP2,CPEB1,CUL1,ESPL1,FBXO43,FBXO5,FBXW11,IGF1,IGF1R,INS,ITPR1,ITPR2,ITPR3,MAD2L1,MAD2L2,MAP2K1,MAPK1,MAPK12,MAPK3,MOS,PGR,PKMYT1,PLCZ1,PLK1,PPP1CA,PPP1CB,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PRKX,PTTG1,PTTG2,RBX1,REC8,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA6,SGO1,SKP1,SKP1P2,SLK,SMC1A,SMC1B,SMC3,SPDYA,SPDYC,STAG3,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ"	"KEGG_OOCYTE_MEIOSIS"	119	6295	6176	17	830	813	0.687387631806	1.08523807508702	0.608546304586822	1.82354864908958	1	677
"KEGG_OTHER_GLYCAN_DEGRADATION"	"AGA,ENGASE,FUCA1,FUCA2,GBA1,GLB1,HEXA,HEXB,MAN2B1,MAN2B2,MAN2C1,MANBA,NEU1,NEU2,NEU3,NEU4"	"KEGG_OTHER_GLYCAN_DEGRADATION"	94	6295	6201	9	830	821	0.439220097580043	0.723187506792168	0.319502760213192	1.43964206743677	1	677
"KEGG_OXIDATIVE_PHOSPHORYLATION"	"ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC1P5,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,COX10,COX11,COX15,COX17,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX6CP3,COX7A1,COX7A2,COX7A2L,COX7B,COX7B2,COX7C,COX8A,COX8C,CYC1,LHPP,MT-ATP6,MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA11,NDUFA2,NDUFA3,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,PPA1,PPA2,SDHA,SDHB,SDHC,SDHD,TCIRG1,UQCR10,UQCR10P1,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRHL,UQCRQ"	"KEGG_OXIDATIVE_PHOSPHORYLATION"	150	6295	6145	18	830	812	0.807782922245841	0.908123891868366	0.521036039423757	1.49496876861952	1	677
"KEGG_PANCREATIC_CANCER"	"AKT1,AKT2,AKT3,ARAF,ARHGEF6,BAD,BCL2L1,BRAF,BRCA2,CASP9,CCND1,CDC42,CDK4,CDK6,CDKN2A,CHUK,E2F1,E2F2,E2F3,EGF,EGFR,ERBB2,IKBKB,IKBKG,JAK1,KRAS,MAP2K1,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,NFKB1,PGF,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLD1,RAC1,RAC2,RAC3,RAD51,RAF1,RALA,RALB,RALBP1,RALGDS,RB1,RELA,SMAD2,SMAD3,SMAD4,STAT1,STAT3,TGFA,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,VEGFA,VEGFB,VEGFC,VEGFD"	"KEGG_PANCREATIC_CANCER"	81	6295	6214	21	830	809	0.00775259754833992	1.99119024958211	1.16328244110597	3.27097229086592	1	677
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	"BCAT1,BCAT2,COASY,DPYD,DPYS,ENPP1,ENPP3,PANK1,PANK2,PANK3,PANK4,PPCDC,PPCS,UPB1,VNN1,VNN2"	"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	62	6295	6233	7	830	823	0.850860052453233	0.855062126404014	0.329042904613301	1.87741658218138	1	677
"KEGG_PARKINSONS_DISEASE"	"APAF1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC1P5,ATP5MC2,ATP5MC3,ATP5PB,ATP5PD,ATP5PF,ATP5PO,CASP3,CASP9,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX6CP3,COX7A1,COX7A2,COX7A2L,COX7B,COX7B2,COX7C,COX8A,COX8C,CYC1,CYCS,GPR37,HTRA2,LRRK2,MT-ATP6,MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA2,NDUFA3,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,PARK7,PINK1,PPID,PRKN,SDHA,SDHB,SDHC,SDHD,SEPTIN5,SLC18A1,SLC18A2,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SLC6A3,SNCA,SNCAIP,TH,UBA1,UBA7,UBB,UBE2G1,UBE2G2,UBE2J1,UBE2J2,UBE2L3,UBE2L6,UCHL1,UQCR10,UQCR10P1,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRHL,UQCRQ,VDAC1,VDAC2,VDAC2P5,VDAC3"	"KEGG_PARKINSONS_DISEASE"	106	6295	6189	15	830	815	0.774823911422275	1.07461579712	0.578088805791038	1.86499887429875	1	677
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"ABL1,ACTB,ACTG1,ARHGEF2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CD14,CDC42,CDH1,CLDN1,CTNNB1,CTTN,EZR,FYN,HCLS1,ITGB1,KRT18,LY96,NCK1,NCK2,NCL,OCLN,PRKCA,RHOA,ROCK1,ROCK2,TLR4,TLR5,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBAL3,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB7P,TUBB8,WAS,WASL,YWHAQ,YWHAZ"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	73	6295	6222	8	830	822	0.729244153460997	0.829558584682288	0.343908222039973	1.73076649171677	1	677
"KEGG_PATHWAYS_IN_CANCER"	"ABL1,AKT1,AKT2,AKT3,APC,APC2,APPL1,AR,ARAF,ARNT,ARNT2,AXIN1,AXIN2,BAD,BAX,BCL2,BCL2L1,BCR,BID,BIRC2,BIRC3,BIRC5,BMP2,BMP4,BRAF,BRCA2,CASP3,CASP8,CASP9,CBL,CBLB,CBLC,CCDC6,CCNA1,CCND1,CCNE1,CCNE2,CDC42,CDH1,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CDKN2A,CDKN2B,CEBPA,CHUK,CKS1B,COL4A1,COL4A2,COL4A4,COL4A6,CREBBP,CRK,CRKL,CSF1R,CSF2RA,CSF3R,CTBP1,CTBP2,CTNNA1,CTNNA2,CTNNA3,CTNNB1,CUL2,CXCL8,CYCS,DAPK1,DAPK2,DAPK3,DCC,DVL1,DVL2,DVL3,E2F1,E2F2,E2F3,EGF,EGFR,EGLN1,EGLN2,EGLN3,ELOB,ELOC,EP300,EPAS1,ERBB2,ETS1,FADD,FAS,FASLG,FGF1,FGF10,FGF11,FGF12,FGF13,FGF14,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FH,FLT3,FLT3LG,FN1,FOS,FOXO1,FZD1,FZD10,FZD2,FZD3,FZD4,FZD5,FZD6,FZD7,FZD8,FZD9,GLI1,GLI2,GLI3,GRB2,GSK3B,GSTP1,HDAC1,HDAC2,HGF,HHIP,HIF1A,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IGF1,IGF1R,IKBKB,IKBKG,IL6,ITGA2,ITGA2B,ITGA3,ITGA6,ITGAV,ITGB1,JAK1,JUN,JUP,KIT,KITLG,KLK3,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMB4,LAMC1,LAMC2,LAMC3,LEF1,MAP2K1,MAP2K2,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MAX,MDM2,MECOM,MET,MITF,MLH1,MMP1,MMP2,MMP9,MSH2,MSH3,MSH6,MTOR,MYC,NCOA4,NFKB1,NFKB2,NFKBIA,NKX3-1,NOS2,NRAS,NTRK1,PAX8,PDGFA,PDGFB,PDGFRA,PDGFRB,PGF,PIAS1,PIAS2,PIAS3,PIAS4,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLCG1,PLCG2,PLD1,PML,PPARD,PPARG,PRKCA,PRKCB,PRKCG,PTCH1,PTCH2,PTEN,PTGS2,PTK2,RAC1,RAC2,RAC3,RAD51,RAF1,RALA,RALB,RALBP1,RALGDS,RARA,RARB,RASSF1,RASSF5,RB1,RBX1,RELA,RET,RHOA,RUNX1,RUNX1T1,RXRA,RXRB,RXRG,SHH,SKP2,SLC2A1,SMAD2,SMAD3,SMAD4,SMO,SOS1,SOS2,SPI1,STAT1,STAT3,STAT5A,STAT5B,STK36,STK4,SUFU,TCF7,TCF7L1,TCF7L2,TFG,TGFA,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,TPM3,TPR,TRAF1,TRAF2,TRAF3,TRAF4,TRAF5,TRAF6,VEGFA,VEGFB,VEGFC,VEGFD,VHL,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,XIAP,ZBTB16"	"KEGG_PATHWAYS_IN_CANCER"	499	6295	5796	92	830	738	0.00313309288217987	1.44788154008879	1.13148152378991	1.83743763718948	1	677
