"pathway_id"	"genes"	"pathway_name"	"population"	"total_cohort_size_control"	"count_with_plp_control"	"count_without_plp_control"	"count_with_plp_case"	"total_cohort_size_case"	"count_without_plp_case"	"p"	"OR"	"ci.int1"	"ci.int2"	"padj"	"ntests"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"ADCYAP1R1,ADORA1,ADORA2A,ADORA2B,ADORA3,ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1,ADRB2,ADRB3,AGTR1,AGTR2,APLNR,AVPR1A,AVPR1B,AVPR2,BDKRB1,BDKRB2,BRS3,C3AR1,C5AR1,CALCR,CALCRL,CCKAR,CCKBR,CGA,CHRM1,CHRM2,CHRM3,CHRM4,CHRM5,CHRNA1,CHRNA10,CHRNA2,CHRNA3,CHRNA4,CHRNA5,CHRNA6,CHRNA7,CHRNA9,CHRNB1,CHRNB2,CHRNB3,CHRNB4,CHRND,CHRNE,CHRNG,CNR1,CNR2,CRHR1,CRHR2,CSH1,CTSG,CYSLTR1,CYSLTR2,DRD1,DRD2,DRD3,DRD4,DRD5,EDNRA,EDNRB,F2,F2R,F2RL1,F2RL2,F2RL3,FPR1,FPR2,FPR3,FSHB,FSHR,GABBR1,GABBR2,GABRA1,GABRA2,GABRA3,GABRA4,GABRA5,GABRA6,GABRB1,GABRB2,GABRB3,GABRD,GABRE,GABRG1,GABRG2,GABRG3,GABRP,GABRQ,GABRR1,GABRR2,GALR1,GALR2,GALR3,GCGR,GH1,GH2,GHR,GHRHR,GHSR,GIPR,GLP1R,GLP2R,GLRA1,GLRA2,GLRA3,GLRB,GNRHR,GPR156,GPR35,GPR50,GPR83,GRIA1,GRIA2,GRIA3,GRIA4,GRID1,GRID2,GRIK1,GRIK2,GRIK3,GRIK4,GRIK5,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRIN3A,GRIN3B,GRM1,GRM2,GRM3,GRM4,GRM5,GRM6,GRM7,GRM8,GRPR,GZMA,HCRTR1,HCRTR2,HRH1,HRH2,HRH3,HRH4,HTR1A,HTR1B,HTR1D,HTR1E,HTR1F,HTR2A,HTR2B,HTR2C,HTR4,HTR5A,HTR6,HTR7,KISS1R,LEP,LEPR,LHB,LHCGR,LPAR1,LPAR2,LPAR3,LPAR4,LPAR6,LTB4R,LTB4R2,MAS1,MC1R,MC2R,MC3R,MC4R,MC5R,MCHR1,MCHR2,MLNR,MTNR1A,MTNR1B,NMBR,NMUR1,NMUR2,NPBWR1,NPBWR2,NPFFR1,NPFFR2,NPY1R,NPY2R,NPY4R,NPY5R,NR3C1,NTSR1,NTSR2,OPRD1,OPRK1,OPRL1,OPRM1,OXTR,P2RX1,P2RX2,P2RX3,P2RX4,P2RX5,P2RX6,P2RX7,P2RY1,P2RY10,P2RY11,P2RY13,P2RY14,P2RY2,P2RY4,P2RY6,P2RY8,PARD3,PLG,PRL,PRLHR,PRLR,PRSS1,PRSS2,PRSS3,PTAFR,PTGDR,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTGIR,PTH1R,PTH2R,RXFP1,RXFP2,S1PR1,S1PR2,S1PR3,S1PR4,S1PR5,SCTR,SSTR1,SSTR2,SSTR3,SSTR4,SSTR5,TAAR1,TAAR2,TAAR5,TAAR6,TAAR8,TAAR9,TACR1,TACR2,TACR3,TBXA2R,THRA,THRB,TRHR,TRPV1,TSHB,TSHR,TSPO,UTS2R,VIPR1,VIPR2"	"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION"	"all"	74023	2877	71146	37	830	793	0.36754072328678	1.15381945849056	0.80464245626397	1.60822297305663	1	677
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"AOX1,BST1,CD38,ENPP1,ENPP3,NADK,NADSYN1,NAMPT,NMNAT1,NMNAT2,NMNAT3,NMRK1,NNMT,NNT,NT5C,NT5C1A,NT5C1B,NT5C2,NT5C3A,NT5E,NT5M,NUDT12,PNP,QPRT"	"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM"	"all"	74023	371	73652	3	830	827	0.803632583188027	0.720158234107968	0.147557443557142	2.12846458049184	1	677
"KEGG_NITROGEN_METABOLISM"	"AMT,ASNS,CA1,CA12,CA13,CA14,CA2,CA3,CA4,CA5A,CA5B,CA6,CA7,CA8,CA9,CPS1,CTH,GLS,GLS2,GLUD1,GLUD2,GLUL,HAL"	"KEGG_NITROGEN_METABOLISM"	"all"	74023	569	73454	10	830	820	0.158092575791809	1.57427080829524	0.748013233947225	2.93150688760852	1	677
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"BIRC2,BIRC3,CARD18,CARD6,CARD8,CARD9,CASP1,CASP5,CASP8,CCL11,CCL13,CCL2,CCL5,CCL7,CCL8,CHUK,CXCL1,CXCL2,CXCL8,ERBIN,HSP90AA1,HSP90AB1,HSP90B1,IKBKB,IKBKG,IL18,IL1B,IL6,MAP3K7,MAPK1,MAPK10,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPK8,MAPK9,MEFV,NAIP,NFKB1,NFKBIA,NFKBIB,NLRC4,NLRP1,NLRP3,NOD1,NOD2,PSTPIP1,PYCARD,PYDC1,RELA,RIPK2,SUGT1,TAB1,TAB2,TAB3,TNF,TNFAIP3,TRAF6,TRIP6,XIAP"	"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY"	"all"	74023	536	73487	6	830	824	1	0.99828956280756	0.363690740307982	2.19663124092537	1	677
"KEGG_NON_HOMOLOGOUS_END_JOINING"	"DCLRE1C,DNTT,FEN1,LIG4,MRE11,NHEJ1,POLL,POLM,PRKDC,RAD50,XRCC4,XRCC5,XRCC6"	"KEGG_NON_HOMOLOGOUS_END_JOINING"	"all"	74023	519	73504	7	830	823	0.530856938306897	1.20459166615399	0.480383869293699	2.51111705987935	1	677
"KEGG_NOTCH_SIGNALING_PATHWAY"	"ADAM17,APH1A,CIR1,CREBBP,CTBP1,CTBP2,DLL1,DLL3,DLL4,DTX1,DTX2,DTX3,DTX3L,DTX4,DVL1,DVL2,DVL3,EP300,HDAC1,HDAC2,HES1,HES5,JAG1,JAG2,KAT2A,KAT2B,LFNG,MAML1,MAML2,MAML3,MFNG,NCOR2,NCSTN,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NUMB,NUMBL,PSEN1,PSEN2,PSENEN,PTCRA,RBPJ,RBPJL,RFNG,SNW1"	"KEGG_NOTCH_SIGNALING_PATHWAY"	"all"	74023	505	73518	7	830	823	0.521436394181307	1.23822135433316	0.493751993591451	2.58157756301939	1	677
"KEGG_NUCLEOTIDE_EXCISION_REPAIR"	"CCNH,CDK7,CETN2,CUL4A,CUL4B,DDB1,DDB2,ERCC1,ERCC2,ERCC3,ERCC4,ERCC5,ERCC6,ERCC8,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,LIG1,MNAT1,PCNA,POLD1,POLD2,POLD3,POLD4,POLE,POLE2,POLE3,POLE4,RAD23A,RAD23B,RBX1,RFC1,RFC2,RFC3,RFC4,RFC5,RPA1,RPA2,RPA3,RPA4,XPA,XPC"	"KEGG_NUCLEOTIDE_EXCISION_REPAIR"	"all"	74023	1215	72808	18	830	812	0.217231756105896	1.32836289044854	0.780606850916406	2.12196383916837	1	677
"KEGG_O_GLYCAN_BIOSYNTHESIS"	"B3GNT6,B4GALT5,C1GALT1,C1GALT1C1,GALNT1,GALNT10,GALNT11,GALNT12,GALNT13,GALNT14,GALNT15,GALNT16,GALNT17,GALNT18,GALNT2,GALNT3,GALNT4,GALNT5,GALNT6,GALNT7,GALNT8,GALNT9,GALNTL5,GALNTL6,GCNT1,GCNT3,GCNT4,ST3GAL1,ST3GAL2,ST6GALNAC1"	"KEGG_O_GLYCAN_BIOSYNTHESIS"	"all"	74023	183	73840	5	830	825	0.0593302048961171	2.44541310650475	0.782582214434976	5.83405921715945	1	677
"KEGG_OLFACTORY_TRANSDUCTION"	"ADCY3,ARRB2,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CLCA1,CLCA2,CLCA4,CNGA3,CNGA4,CNGB1,GNAL,GRK3,GUCA1A,GUCA1B,GUCA1C,GUCY2D,OR10A2,OR10A3,OR10A4,OR10A5,OR10A6,OR10A7,OR10AD1,OR10AG1,OR10C1,OR10G2,OR10G3,OR10G4,OR10G7,OR10G8,OR10G9,OR10H1,OR10H2,OR10H3,OR10H4,OR10H5,OR10J1,OR10J3,OR10J5,OR10K1,OR10K2,OR10P1,OR10Q1,OR10R2,OR10S1,OR10T2,OR10V1,OR10X1,OR10Z1,OR11A1,OR11G2,OR11H1,OR11H4,OR11H6,OR11L1,OR12D2,OR12D3,OR13A1,OR13C2,OR13C3,OR13C4,OR13C5,OR13C8,OR13C9,OR13D1,OR13F1,OR13G1,OR13H1,OR13J1,OR14A16,OR14C36,OR14I1,OR14J1,OR1A1,OR1A2,OR1B1,OR1C1,OR1D2,OR1D4,OR1D5,OR1E1,OR1E2,OR1F1,OR1G1,OR1I1,OR1J1,OR1J2,OR1J4,OR1K1,OR1L1,OR1L3,OR1L4,OR1L6,OR1L8,OR1M1,OR1N1,OR1N2,OR1Q1,OR1S1,OR1S2,OR2A1,OR2A12,OR2A14,OR2A2,OR2A25,OR2A4,OR2A42,OR2A5,OR2A7,OR2AE1,OR2AG1,OR2AG2,OR2AK2,OR2AT4,OR2B11,OR2B2,OR2B3,OR2B6,OR2C1,OR2C3,OR2D2,OR2D3,OR2F1,OR2F2,OR2G2,OR2G3,OR2G6,OR2H1,OR2H2,OR2J2,OR2J3,OR2K2,OR2L13,OR2L2,OR2L3,OR2L8,OR2M2,OR2M3,OR2M4,OR2M5,OR2M7,OR2S2,OR2T1,OR2T10,OR2T11,OR2T12,OR2T2,OR2T27,OR2T29,OR2T3,OR2T33,OR2T34,OR2T4,OR2T5,OR2T6,OR2T8,OR2V2,OR2W1,OR2W3,OR2Y1,OR2Z1,OR3A1,OR3A2,OR3A3,OR4A15,OR4A16,OR4A47,OR4A5,OR4B1,OR4C11,OR4C12,OR4C13,OR4C15,OR4C16,OR4C3,OR4C45,OR4C46,OR4C6,OR4D1,OR4D10,OR4D11,OR4D2,OR4D5,OR4D6,OR4D9,OR4E2,OR4F15,OR4F16,OR4F17,OR4F3,OR4F4,OR4F5,OR4F6,OR4K1,OR4K13,OR4K14,OR4K15,OR4K17,OR4K2,OR4K5,OR4L1,OR4M1,OR4M2,OR4N2,OR4N4,OR4N5,OR4P4,OR4Q3,OR4S1,OR4S2,OR4X1,OR4X2,OR51A2,OR51A4,OR51A7,OR51B2,OR51B4,OR51B5,OR51B6,OR51D1,OR51E1,OR51E2,OR51F1,OR51F2,OR51G1,OR51G2,OR51I1,OR51I2,OR51L1,OR51M1,OR51Q1,OR51S1,OR51T1,OR51V1,OR52A1,OR52A5,OR52B2,OR52B4,OR52B6,OR52D1,OR52E2,OR52E4,OR52E6,OR52E8,OR52H1,OR52I1,OR52I2,OR52J3,OR52K1,OR52K2,OR52L1,OR52M1,OR52N1,OR52N2,OR52N4,OR52N5,OR52R1,OR52W1,OR56A1,OR56A3,OR56A4,OR56A5,OR56B1,OR56B4,OR5A1,OR5A2,OR5AC2,OR5AK2,OR5AN1,OR5AP2,OR5AR1,OR5AS1,OR5AU1,OR5B12,OR5B17,OR5B21,OR5B3,OR5C1,OR5D13,OR5D14,OR5D16,OR5D18,OR5F1,OR5H2,OR5H6,OR5I1,OR5J2,OR5K1,OR5K2,OR5L1,OR5L2,OR5M1,OR5M10,OR5M11,OR5M3,OR5M8,OR5M9,OR5P2,OR5P3,OR5T1,OR5T2,OR5T3,OR5V1,OR6A2,OR6B1,OR6B2,OR6B3,OR6C1,OR6C2,OR6C3,OR6C4,OR6C6,OR6C65,OR6C68,OR6C70,OR6C74,OR6C75,OR6C76,OR6F1,OR6K2,OR6K3,OR6K6,OR6M1,OR6N1,OR6N2,OR6Q1,OR6S1,OR6T1,OR6V1,OR6X1,OR6Y1,OR7A10,OR7A17,OR7A5,OR7C1,OR7C2,OR7D2,OR7D4,OR7E24,OR7G1,OR7G2,OR7G3,OR8A1,OR8B12,OR8B4,OR8B8,OR8D1,OR8D2,OR8D4,OR8G1,OR8G2P,OR8G5,OR8H1,OR8H2,OR8H3,OR8I2,OR8J1,OR8J3,OR8K1,OR8K3,OR8K5,OR8S1,OR8U1,OR8U3,OR8U8,OR9A2,OR9A4,OR9G1,OR9G4,OR9I1,OR9K2,OR9Q1,OR9Q2,PDC,PDE1C,PRKACA,PRKACB,PRKACG,PRKG1,PRKG2,PRKX"	"KEGG_OLFACTORY_TRANSDUCTION"	"all"	74023	729	73294	6	830	824	0.593754988923782	0.732093145288047	0.267012842985513	1.60810077484205	1	677
"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"ALDH1L1,AMT,ATIC,DHFR,FTCD,GART,MTFMT,MTHFD1,MTHFD1L,MTHFD2,MTHFD2L,MTHFR,MTHFS,MTR,SHMT1,SHMT2,TYMS"	"KEGG_ONE_CARBON_POOL_BY_FOLATE"	"all"	74023	707	73316	12	830	818	0.149384136973124	1.52122951889944	0.779072360071863	2.68893517631267	1	677
"KEGG_OOCYTE_MEIOSIS"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ANAPC1,ANAPC10,ANAPC11,ANAPC13,ANAPC2,ANAPC4,ANAPC5,ANAPC7,AR,AURKA,BTRC,BUB1,CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CCNB1,CCNB2,CCNE1,CCNE2,CDC16,CDC20,CDC23,CDC25C,CDC26,CDC27,CDK1,CDK2,CHP1,CHP2,CPEB1,CUL1,ESPL1,FBXO43,FBXO5,FBXW11,IGF1,IGF1R,INS,ITPR1,ITPR2,ITPR3,MAD2L1,MAD2L2,MAP2K1,MAPK1,MAPK12,MAPK3,MOS,PGR,PKMYT1,PLCZ1,PLK1,PPP1CA,PPP1CB,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKACA,PRKACB,PRKACG,PRKX,PTTG1,PTTG2,RBX1,REC8,RPS6KA1,RPS6KA2,RPS6KA3,RPS6KA6,SGO1,SKP1,SKP1P2,SLK,SMC1A,SMC1B,SMC3,SPDYA,SPDYC,STAG3,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ"	"KEGG_OOCYTE_MEIOSIS"	"all"	74023	1666	72357	17	830	813	0.813604878583271	0.908164181187822	0.525154678177949	1.46766826265004	1	677
"KEGG_OTHER_GLYCAN_DEGRADATION"	"AGA,ENGASE,FUCA1,FUCA2,GBA1,GLB1,HEXA,HEXB,MAN2B1,MAN2B2,MAN2C1,MANBA,NEU1,NEU2,NEU3,NEU4"	"KEGG_OTHER_GLYCAN_DEGRADATION"	"all"	74023	1010	73013	9	830	821	0.649464639316718	0.792463402239937	0.360014475402084	1.51781681545986	1	677
"KEGG_OXIDATIVE_PHOSPHORYLATION"	"ATP12A,ATP4A,ATP4B,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC1P5,ATP5MC2,ATP5MC3,ATP5ME,ATP5MF,ATP5MG,ATP5PB,ATP5PD,ATP5PF,ATP5PO,ATP6AP1,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V0E1,ATP6V0E2,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,COX10,COX11,COX15,COX17,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX6CP3,COX7A1,COX7A2,COX7A2L,COX7B,COX7B2,COX7C,COX8A,COX8C,CYC1,LHPP,MT-ATP6,MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA11,NDUFA2,NDUFA3,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,PPA1,PPA2,SDHA,SDHB,SDHC,SDHD,TCIRG1,UQCR10,UQCR10P1,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRHL,UQCRQ"	"KEGG_OXIDATIVE_PHOSPHORYLATION"	"all"	74023	1383	72640	18	830	812	0.517702758436211	1.16430997764829	0.684455879654471	1.858959603998	1	677
"KEGG_PANCREATIC_CANCER"	"AKT1,AKT2,AKT3,ARAF,ARHGEF6,BAD,BCL2L1,BRAF,BRCA2,CASP9,CCND1,CDC42,CDK4,CDK6,CDKN2A,CHUK,E2F1,E2F2,E2F3,EGF,EGFR,ERBB2,IKBKB,IKBKG,JAK1,KRAS,MAP2K1,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,NFKB1,PGF,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PLD1,RAC1,RAC2,RAC3,RAD51,RAF1,RALA,RALB,RALBP1,RALGDS,RB1,RELA,SMAD2,SMAD3,SMAD4,STAT1,STAT3,TGFA,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,VEGFA,VEGFB,VEGFC,VEGFD"	"KEGG_PANCREATIC_CANCER"	"all"	74023	999	73024	21	830	809	0.00927314355805617	1.89744783494083	1.16286420576225	2.9363319099788	1	677
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	"BCAT1,BCAT2,COASY,DPYD,DPYS,ENPP1,ENPP3,PANK1,PANK2,PANK3,PANK4,PPCDC,PPCS,UPB1,VNN1,VNN2"	"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS"	"all"	74023	585	73438	7	830	823	0.842041589601046	1.06770842883531	0.426044682244515	2.2239111144329	1	677
"KEGG_PARKINSONS_DISEASE"	"APAF1,ATP5F1A,ATP5F1B,ATP5F1C,ATP5F1D,ATP5F1E,ATP5MC1,ATP5MC1P5,ATP5MC2,ATP5MC3,ATP5PB,ATP5PD,ATP5PF,ATP5PO,CASP3,CASP9,COX4I1,COX4I2,COX5A,COX5B,COX6A1,COX6A2,COX6B1,COX6B2,COX6C,COX6CP3,COX7A1,COX7A2,COX7A2L,COX7B,COX7B2,COX7C,COX8A,COX8C,CYC1,CYCS,GPR37,HTRA2,LRRK2,MT-ATP6,MT-ATP8,MT-CO1,MT-CO2,MT-CO3,MT-CYB,MT-ND1,MT-ND2,MT-ND3,MT-ND4,MT-ND4L,MT-ND5,MT-ND6,NDUFA1,NDUFA10,NDUFA2,NDUFA3,NDUFA4,NDUFA4L2,NDUFA5,NDUFA6,NDUFA7,NDUFA8,NDUFA9,NDUFAB1,NDUFB1,NDUFB10,NDUFB2,NDUFB3,NDUFB4,NDUFB5,NDUFB6,NDUFB7,NDUFB8,NDUFB9,NDUFC1,NDUFC2,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS5,NDUFS6,NDUFS7,NDUFS8,NDUFV1,NDUFV2,NDUFV3,PARK7,PINK1,PPID,PRKN,SDHA,SDHB,SDHC,SDHD,SEPTIN5,SLC18A1,SLC18A2,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SLC6A3,SNCA,SNCAIP,TH,UBA1,UBA7,UBB,UBE2G1,UBE2G2,UBE2J1,UBE2J2,UBE2L3,UBE2L6,UCHL1,UQCR10,UQCR10P1,UQCR11,UQCRB,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRHL,UQCRQ,VDAC1,VDAC2,VDAC2P5,VDAC3"	"KEGG_PARKINSONS_DISEASE"	"all"	74023	1258	72765	14	830	816	1	0.992384136338265	0.538542953424952	1.6811198285253	1	677
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"ABL1,ACTB,ACTG1,ARHGEF2,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,ARPC5L,CD14,CDC42,CDH1,CLDN1,CTNNB1,CTTN,EZR,FYN,HCLS1,ITGB1,KRT18,LY96,NCK1,NCK2,NCL,OCLN,PRKCA,RHOA,ROCK1,ROCK2,TLR4,TLR5,TUBA1A,TUBA1B,TUBA1C,TUBA3C,TUBA3D,TUBA3E,TUBA4A,TUBA8,TUBAL3,TUBB,TUBB1,TUBB2A,TUBB2B,TUBB3,TUBB4A,TUBB4B,TUBB6,TUBB7P,TUBB8,WAS,WASL,YWHAQ,YWHAZ"	"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION"	"all"	74023	638	73385	8	830	822	0.703562200845454	1.11944746464369	0.479581546662911	2.22971782932804	1	677
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS"	"AKR1B1,CRYL1,DCXR,DHDH,GUSB,RPE,RPEL1,UGDH,UGP2,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A1,UGT2A3,UGT2B10,UGT2B11,UGT2B15,UGT2B17,UGT2B28,UGT2B4,UGT2B7,XYLB"	"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS"	"all"	74023	382	73641	6	830	824	0.332978704404372	1.40368386672252	0.510439516929352	3.0967668890651	1	677
"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"ALDOA,ALDOB,ALDOC,DERA,FBP1,FBP2,G6PD,GPI,H6PD,PFKL,PFKM,PFKP,PGD,PGLS,PGM1,PGM2,PRPS1,PRPS1L1,PRPS2,RBKS,RPE,RPEL1,RPIA,TALDO1,TKT,TKTL1,TKTL2"	"KEGG_PENTOSE_PHOSPHATE_PATHWAY"	"all"	74023	927	73096	11	830	819	0.754153469832378	1.05903054378565	0.52473892958481	1.9139323655925	1	677
"KEGG_PEROXISOME"	"ABCD1,ABCD2,ABCD3,ABCD4,ACAA1,ACOT8,ACOX1,ACOX2,ACOX3,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,AGPS,AGXT,AMACR,BAAT,CAT,CRAT,CROT,DAO,DDO,DECR2,DHRS4,ECH1,ECI2,EHHADH,EPHX2,FAR1,FAR2,GNPAT,GSTK1,HACL1,HAO1,HAO2,HMGCL,HSD17B4,IDH1,IDH2,MLYCD,MPV17,MPV17L,MVK,NOS2,NUDT12,NUDT19,PAOX,PECR,PEX1,PEX10,PEX11A,PEX11B,PEX11G,PEX12,PEX13,PEX14,PEX16,PEX19,PEX2,PEX26,PEX3,PEX5,PEX6,PEX7,PHYH,PIPOX,PMVK,PRDX1,PRDX5,PXMP2,PXMP4,SCP2,SLC25A17,SLC27A2,SOD1,SOD2,XDH"	"KEGG_PEROXISOME"	"all"	74023	2431	71592	29	830	801	0.695268018999418	1.06618169882358	0.707836848890694	1.5473213569859	1	677
"KEGG_PHENYLALANINE_METABOLISM"	"ALDH1A3,ALDH3A1,ALDH3B1,ALDH3B2,AOC2,AOC3,DDC,GOT1,GOT2,HPD,IL4I1,MAOA,MAOB,MIF,NAA80,PAH,PRDX6,TAT"	"KEGG_PHENYLALANINE_METABOLISM"	"all"	74023	1243	72780	20	830	810	0.103686284687227	1.44568889185409	0.875226411085819	2.25773832445618	1	677
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"CALM1,CALM2,CALM3,CALML3,CALML5,CALML6,CDIPT,CDS1,CDS2,DGKA,DGKB,DGKD,DGKE,DGKG,DGKH,DGKI,DGKQ,DGKZ,IMPA1,IMPA2,INPP1,INPP4A,INPP4B,INPP5A,INPP5B,INPP5D,INPP5E,INPP5J,INPP5K,INPPL1,IPPK,ITPK1,ITPKA,ITPKB,ITPR1,ITPR2,ITPR3,OCRL,PI4KA,PI4KB,PIK3C2A,PIK3C2B,PIK3C2G,PIK3C3,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R3,PIK3R5,PIKFYVE,PIP4K2A,PIP4K2B,PIP4K2C,PIP5K1A,PIP5K1B,PIP5K1C,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD3,PLCD4,PLCE1,PLCG1,PLCG2,PLCZ1,PRKCA,PRKCB,PRKCG,PTEN,SYNJ1,SYNJ2"	"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM"	"all"	74023	1617	72406	29	830	801	0.0164126514599327	1.62114749270992	1.07508434037158	2.35561438351866	1	677
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"	"ALAD,ALAS1,ALAS2,BLVRA,BLVRB,COX10,COX15,CP,CPOX,EARS2,EPRS1,FECH,FTH1,FTMT,GUSB,HCCS,HMBS,HMOX1,HMOX2,MMAB,PPOX,UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9,UGT2A1,UGT2A3,UGT2B10,UGT2B11,UGT2B15,UGT2B17,UGT2B28,UGT2B4,UGT2B7,UROD,UROS"	"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM"	"all"	74023	982	73041	12	830	818	0.758825886193419	1.09114164282107	0.559531521364713	1.92521097454051	1	677
"KEGG_PPAR_SIGNALING_PATHWAY"	"ACAA1,ACADL,ACADM,ACOX1,ACOX2,ACOX3,ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,ADIPOQ,ANGPTL4,APOA1,APOA2,APOA5,APOC3,AQP7,CD36,CPT1A,CPT1B,CPT1C,CPT2,CYP27A1,CYP4A11,CYP4A22,CYP7A1,CYP8B1,DBI,EHHADH,FABP1,FABP2,FABP3,FABP4,FABP5,FABP6,FABP7,FADS2,GK,GK2,HMGCS2,ILK,LPL,ME1,MMP1,NR1H3,OLR1,PCK1,PCK2,PDPK1,PLIN1,PLTP,PPARA,PPARD,PPARG,RXRA,RXRB,RXRG,SCD,SCD5,SCP2,SLC27A1,SLC27A2,SLC27A4,SLC27A5,SLC27A6,SORBS1,UBC,UCP1"	"KEGG_PPAR_SIGNALING_PATHWAY"	"all"	74023	2388	71635	29	830	801	0.621578756895488	1.08604875609068	0.72098066545703	1.57624951326035	1	677
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"ACOX2,AKR1C4,AKR1D1,AMACR,BAAT,CH25H,CYP27A1,CYP39A1,CYP46A1,CYP7A1,CYP7B1,CYP8B1,HSD17B4,HSD3B7,SCP2,SLC27A5"	"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS"	"all"	74023	630	73393	11	830	819	0.130508047429228	1.56463330107848	0.774002417445144	2.83378870271738	1	677
